2026-09-12 11:17:50,301 | INFO | ✅ Registry valid: RESERVED_NOT_YET_RUN
/home/shrinivas/ECS_Project_external_engine/scripts/run_mtf_extraction_2026.py:188: DeprecationWarning: datetime.datetime.utcnow() is deprecated and scheduled for removal in a future version. Use timezone-aware objects to represent datetimes in UTC: datetime.datetime.now(datetime.UTC).
  "extracted_at": datetime.utcnow().isoformat(),
2026-09-12 11:22:25,750 | INFO | [2/48] ADANIPORTS: ✅ (22500 rows)
2026-09-12 11:22:25,750 | INFO | [2/48] ADANIPORTS: ✅ (22500 rows)
/home/shrinivas/ECS_Project_external_engine/scripts/run_mtf_extraction_2026.py:188: DeprecationWarning: datetime.datetime.utcnow() is deprecated and scheduled for removal in a future version. Use timezone-aware objects to represent datetimes in UTC: datetime.datetime.now(datetime.UTC).
  "extracted_at": datetime.utcnow().isoformat(),
2026-09-12 11:22:27,467 | INFO | [3/48] APOLLOHOSP: ✅ (22500 rows)
2026-09-12 11:22:27,467 | INFO | [3/48] APOLLOHOSP: ✅ (22500 rows)
/home/shrinivas/ECS_Project_external_engine/scripts/run_mtf_extraction_2026.py:188: DeprecationWarning: datetime.datetime.utcnow() is deprecated and scheduled for removal in a future version. Use timezone-aware objects to represent datetimes in UTC: datetime.datetime.now(datetime.UTC).
  "extracted_at": datetime.utcnow().isoformat(),
2026-09-12 11:22:29,154 | INFO | [4/48] ASIANPAINT: ✅ (22500 rows)
2026-09-12 11:22:29,154 | INFO | [4/48] ASIANPAINT: ✅ (22500 rows)
/home/shrinivas/ECS_Project_external_engine/scripts/run_mtf_extraction_2026.py:188: DeprecationWarning: datetime.datetime.utcnow() is deprecated and scheduled for removal in a future version. Use timezone-aware objects to represent datetimes in UTC: datetime.datetime.now(datetime.UTC).
  "extracted_at": datetime.utcnow().isoformat(),
2026-09-12 11:22:30,881 | INFO | [5/48] AXISBANK: ✅ (22500 rows)
2026-09-12 11:22:30,881 | INFO | [5/48] AXISBANK: ✅ (22500 rows)
/home/shrinivas/ECS_Project_external_engine/scripts/run_mtf_extraction_2026.py:188: DeprecationWarning: datetime.datetime.utcnow() is deprecated and scheduled for removal in a future version. Use timezone-aware objects to represent datetimes in UTC: datetime.datetime.now(datetime.UTC).
  "extracted_at": datetime.utcnow().isoformat(),
2026-09-12 11:22:32,562 | INFO | [6/48] BAJAJ-AUTO: ✅ (22500 rows)
2026-09-12 11:22:32,562 | INFO | [6/48] BAJAJ-AUTO: ✅ (22500 rows)
/home/shrinivas/ECS_Project_external_engine/scripts/run_mtf_extraction_2026.py:188: DeprecationWarning: datetime.datetime.utcnow() is deprecated and scheduled for removal in a future version. Use timezone-aware objects to represent datetimes in UTC: datetime.datetime.now(datetime.UTC).
  "extracted_at": datetime.utcnow().isoformat(),
2026-09-12 11:22:34,321 | INFO | [7/48] BAJAJFINSV: ✅ (22500 rows)
2026-09-12 11:22:34,321 | INFO | [7/48] BAJAJFINSV: ✅ (22500 rows)
/home/shrinivas/ECS_Project_external_engine/scripts/run_mtf_extraction_2026.py:188: DeprecationWarning: datetime.datetime.utcnow() is deprecated and scheduled for removal in a future version. Use timezone-aware objects to represent datetimes in UTC: datetime.datetime.now(datetime.UTC).
  "extracted_at": datetime.utcnow().isoformat(),
2026-09-12 11:22:36,040 | INFO | [8/48] BAJFINANCE: ✅ (22500 rows)
2026-09-12 11:22:36,040 | INFO | [8/48] BAJFINANCE: ✅ (22500 rows)
/home/shrinivas/ECS_Project_external_engine/scripts/run_mtf_extraction_2026.py:188: DeprecationWarning: datetime.datetime.utcnow() is deprecated and scheduled for removal in a future version. Use timezone-aware objects to represent datetimes in UTC: datetime.datetime.now(datetime.UTC).
  "extracted_at": datetime.utcnow().isoformat(),
2026-09-12 11:22:37,792 | INFO | [9/48] BEL: ✅ (22500 rows)
2026-09-12 11:22:37,792 | INFO | [9/48] BEL: ✅ (22500 rows)
/home/shrinivas/ECS_Project_external_engine/scripts/run_mtf_extraction_2026.py:188: DeprecationWarning: datetime.datetime.utcnow() is deprecated and scheduled for removal in a future version. Use timezone-aware objects to represent datetimes in UTC: datetime.datetime.now(datetime.UTC).
  "extracted_at": datetime.utcnow().isoformat(),
2026-09-12 11:22:39,496 | INFO | [10/48] BHARTIARTL: ✅ (22500 rows)
2026-09-12 11:22:39,496 | INFO | [10/48] BHARTIARTL: ✅ (22500 rows)
/home/shrinivas/ECS_Project_external_engine/scripts/run_mtf_extraction_2026.py:188: DeprecationWarning: datetime.datetime.utcnow() is deprecated and scheduled for removal in a future version. Use timezone-aware objects to represent datetimes in UTC: datetime.datetime.now(datetime.UTC).
  "extracted_at": datetime.utcnow().isoformat(),
2026-09-12 11:22:41,276 | INFO | [11/48] CIPLA: ✅ (22500 rows)
2026-09-12 11:22:41,276 | INFO | [11/48] CIPLA: ✅ (22500 rows)
/home/shrinivas/ECS_Project_external_engine/scripts/run_mtf_extraction_2026.py:188: DeprecationWarning: datetime.datetime.utcnow() is deprecated and scheduled for removal in a future version. Use timezone-aware objects to represent datetimes in UTC: datetime.datetime.now(datetime.UTC).
  "extracted_at": datetime.utcnow().isoformat(),
2026-09-12 11:22:43,060 | INFO | [12/48] COALINDIA: ✅ (22500 rows)
2026-09-12 11:22:43,060 | INFO | [12/48] COALINDIA: ✅ (22500 rows)
/home/shrinivas/ECS_Project_external_engine/scripts/run_mtf_extraction_2026.py:188: DeprecationWarning: datetime.datetime.utcnow() is deprecated and scheduled for removal in a future version. Use timezone-aware objects to represent datetimes in UTC: datetime.datetime.now(datetime.UTC).
  "extracted_at": datetime.utcnow().isoformat(),
2026-09-12 11:22:44,855 | INFO | [13/48] DRREDDY: ✅ (22500 rows)
2026-09-12 11:22:44,855 | INFO | [13/48] DRREDDY: ✅ (22500 rows)
/home/shrinivas/ECS_Project_external_engine/scripts/run_mtf_extraction_2026.py:188: DeprecationWarning: datetime.datetime.utcnow() is deprecated and scheduled for removal in a future version. Use timezone-aware objects to represent datetimes in UTC: datetime.datetime.now(datetime.UTC).
  "extracted_at": datetime.utcnow().isoformat(),
2026-09-12 11:22:46,702 | INFO | [14/48] EICHERMOT: ✅ (22500 rows)
2026-09-12 11:22:46,702 | INFO | [14/48] EICHERMOT: ✅ (22500 rows)
/home/shrinivas/ECS_Project_external_engine/scripts/run_mtf_extraction_2026.py:188: DeprecationWarning: datetime.datetime.utcnow() is deprecated and scheduled for removal in a future version. Use timezone-aware objects to represent datetimes in UTC: datetime.datetime.now(datetime.UTC).
  "extracted_at": datetime.utcnow().isoformat(),
2026-09-12 11:22:48,415 | INFO | [15/48] ETERNAL: ✅ (22500 rows)
2026-09-12 11:22:48,415 | INFO | [15/48] ETERNAL: ✅ (22500 rows)
/home/shrinivas/ECS_Project_external_engine/scripts/run_mtf_extraction_2026.py:188: DeprecationWarning: datetime.datetime.utcnow() is deprecated and scheduled for removal in a future version. Use timezone-aware objects to represent datetimes in UTC: datetime.datetime.now(datetime.UTC).
  "extracted_at": datetime.utcnow().isoformat(),
2026-09-12 11:22:50,145 | INFO | [16/48] GRASIM: ✅ (22500 rows)
2026-09-12 11:22:50,145 | INFO | [16/48] GRASIM: ✅ (22500 rows)
/home/shrinivas/ECS_Project_external_engine/scripts/run_mtf_extraction_2026.py:188: DeprecationWarning: datetime.datetime.utcnow() is deprecated and scheduled for removal in a future version. Use timezone-aware objects to represent datetimes in UTC: datetime.datetime.now(datetime.UTC).
  "extracted_at": datetime.utcnow().isoformat(),
2026-09-12 11:22:51,836 | INFO | [17/48] HCLTECH: ✅ (22500 rows)
2026-09-12 11:22:51,836 | INFO | [17/48] HCLTECH: ✅ (22500 rows)
/home/shrinivas/ECS_Project_external_engine/scripts/run_mtf_extraction_2026.py:188: DeprecationWarning: datetime.datetime.utcnow() is deprecated and scheduled for removal in a future version. Use timezone-aware objects to represent datetimes in UTC: datetime.datetime.now(datetime.UTC).
  "extracted_at": datetime.utcnow().isoformat(),
2026-09-12 11:22:53,443 | INFO | [18/48] HDFCBANK: ✅ (22500 rows)
2026-09-12 11:22:53,443 | INFO | [18/48] HDFCBANK: ✅ (22500 rows)
/home/shrinivas/ECS_Project_external_engine/scripts/run_mtf_extraction_2026.py:188: DeprecationWarning: datetime.datetime.utcnow() is deprecated and scheduled for removal in a future version. Use timezone-aware objects to represent datetimes in UTC: datetime.datetime.now(datetime.UTC).
  "extracted_at": datetime.utcnow().isoformat(),
2026-09-12 11:22:55,024 | INFO | [19/48] HDFCLIFE: ✅ (22500 rows)
2026-09-12 11:22:55,024 | INFO | [19/48] HDFCLIFE: ✅ (22500 rows)
/home/shrinivas/ECS_Project_external_engine/scripts/run_mtf_extraction_2026.py:188: DeprecationWarning: datetime.datetime.utcnow() is deprecated and scheduled for removal in a future version. Use timezone-aware objects to represent datetimes in UTC: datetime.datetime.now(datetime.UTC).
  "extracted_at": datetime.utcnow().isoformat(),
2026-09-12 11:22:56,616 | INFO | [20/48] HINDALCO: ✅ (22500 rows)
2026-09-12 11:22:56,616 | INFO | [20/48] HINDALCO: ✅ (22500 rows)
/home/shrinivas/ECS_Project_external_engine/scripts/run_mtf_extraction_2026.py:188: DeprecationWarning: datetime.datetime.utcnow() is deprecated and scheduled for removal in a future version. Use timezone-aware objects to represent datetimes in UTC: datetime.datetime.now(datetime.UTC).
  "extracted_at": datetime.utcnow().isoformat(),
2026-09-12 11:22:58,230 | INFO | [21/48] HINDUNILVR: ✅ (22500 rows)
2026-09-12 11:22:58,230 | INFO | [21/48] HINDUNILVR: ✅ (22500 rows)
/home/shrinivas/ECS_Project_external_engine/scripts/run_mtf_extraction_2026.py:188: DeprecationWarning: datetime.datetime.utcnow() is deprecated and scheduled for removal in a future version. Use timezone-aware objects to represent datetimes in UTC: datetime.datetime.now(datetime.UTC).
  "extracted_at": datetime.utcnow().isoformat(),
2026-09-12 11:22:59,830 | INFO | [22/48] ICICIBANK: ✅ (22500 rows)
2026-09-12 11:22:59,830 | INFO | [22/48] ICICIBANK: ✅ (22500 rows)
/home/shrinivas/ECS_Project_external_engine/scripts/run_mtf_extraction_2026.py:188: DeprecationWarning: datetime.datetime.utcnow() is deprecated and scheduled for removal in a future version. Use timezone-aware objects to represent datetimes in UTC: datetime.datetime.now(datetime.UTC).
  "extracted_at": datetime.utcnow().isoformat(),
2026-09-12 11:23:01,419 | INFO | [23/48] INDIGO: ✅ (22500 rows)
2026-09-12 11:23:01,419 | INFO | [23/48] INDIGO: ✅ (22500 rows)
/home/shrinivas/ECS_Project_external_engine/scripts/run_mtf_extraction_2026.py:188: DeprecationWarning: datetime.datetime.utcnow() is deprecated and scheduled for removal in a future version. Use timezone-aware objects to represent datetimes in UTC: datetime.datetime.now(datetime.UTC).
  "extracted_at": datetime.utcnow().isoformat(),
2026-09-12 11:23:03,001 | INFO | [24/48] INFY: ✅ (22500 rows)
2026-09-12 11:23:03,001 | INFO | [24/48] INFY: ✅ (22500 rows)
/home/shrinivas/ECS_Project_external_engine/scripts/run_mtf_extraction_2026.py:188: DeprecationWarning: datetime.datetime.utcnow() is deprecated and scheduled for removal in a future version. Use timezone-aware objects to represent datetimes in UTC: datetime.datetime.now(datetime.UTC).
  "extracted_at": datetime.utcnow().isoformat(),
2026-09-12 11:23:04,597 | INFO | [25/48] ITC: ✅ (22500 rows)
2026-09-12 11:23:04,597 | INFO | [25/48] ITC: ✅ (22500 rows)
/home/shrinivas/ECS_Project_external_engine/scripts/run_mtf_extraction_2026.py:188: DeprecationWarning: datetime.datetime.utcnow() is deprecated and scheduled for removal in a future version. Use timezone-aware objects to represent datetimes in UTC: datetime.datetime.now(datetime.UTC).
  "extracted_at": datetime.utcnow().isoformat(),
2026-09-12 11:23:06,110 | INFO | [26/48] JIOFIN: ✅ (22500 rows)
2026-09-12 11:23:06,110 | INFO | [26/48] JIOFIN: ✅ (22500 rows)
