symbol,entry_time,entry_price,exit_reason,bars_held,gross_r,net_r,mfe_r,mae_r,reached_025r,reached_050r,reached_100r
ITC,2025-09-01T11:36:00+05:30,387.3,STOP_LOSS,8,-2.0,-2.18,0.4147760136985413,1.2443280410957809,True,False,False
ITC,2025-09-01T12:48:00+05:30,386.25,TIME_HORIZON,40,0.0,-0.18,1.235548205320144,0.20592470088672968,True,True,True
ITC,2025-09-02T14:01:00+05:30,386.2,STOP_LOSS,4,-2.0,-2.18,0.9186537825915895,1.1023845391099492,True,True,False
ITC,2025-09-05T09:16:00+05:30,393.8,STOP_LOSS,2,-2.0,-2.18,0.49125392224341974,2.0878291695346385,True,False,False
ITC,2025-09-19T14:13:00+05:30,390.7,STOP_LOSS,2,-2.0,-2.18,0.278851003772672,1.115404015090371,True,False,False
ITC,2025-09-22T09:52:00+05:30,390.45,TIME_HORIZON,40,3.4090346606286404,3.22903466062864,2.343711329182039,0.42612933257839836,True,True,True
ITC,2025-09-22T11:21:00+05:30,390.35,STOP_LOSS,7,-2.0,-2.18,1.373167816289701,1.8881057473984852,True,True,True
ITC,2025-09-22T12:44:00+05:30,389.05,STOP_LOSS,8,-2.0,-2.18,0.33440640709599867,1.0032192212883762,True,False,False
ITC,2025-09-22T13:14:00+05:30,388.5,STOP_LOSS,1,-2.0,-2.18,0.0,1.19786472202192,False,False,False
ITC,2025-09-23T09:38:00+05:30,386.1,STOP_LOSS,1,-2.0,-2.18,0.20127239742519662,1.0063619871268983,False,False,False
ITC,2025-09-24T10:34:00+05:30,383.25,TIME_HORIZON,40,0.6973474937152212,0.5173474937152212,1.0460212405726337,0.8716843671438282,True,True,True
ITC,2025-09-24T14:42:00+05:30,382.4,STOP_LOSS,30,-2.0,-2.18,0.8784629461832545,1.2298481246564366,True,True,False
ITC,2025-09-25T10:06:00+05:30,381.9,STOP_LOSS,30,-2.0,-2.18,0.9336008281044175,1.0373342534492478,True,True,False
ITC,2025-09-25T12:43:00+05:30,380.55,STOP_LOSS,3,-2.0,-2.18,0.38745216803015176,1.5498086721212678,True,False,False
ITC,2025-09-30T10:12:00+05:30,383.75,STOP_LOSS,1,-2.0,-2.18,0.0,1.178186042485341,False,False,False
ITC,2025-09-30T13:02:00+05:30,383.6,STOP_LOSS,3,-2.0,-2.18,0.43086101181302117,1.9388745531594525,True,False,False
ITC,2025-09-30T13:36:00+05:30,382.5,STOP_LOSS,8,-2.0,-2.18,0.2669721835435268,1.8688052848042325,True,False,False
ITC,2025-10-06T09:54:00+05:30,382.8,STOP_LOSS,5,-2.0,-2.18,0.3042374135702335,1.0648309474962496,True,False,False
ITC,2025-10-13T09:16:00+05:30,381.35,TIME_HORIZON,40,1.0020938801918815,0.8220938801918816,1.586648643637367,0.6680625867947458,True,True,True
ITC,2025-10-13T11:26:00+05:30,380.45,TIME_HORIZON,40,1.313462576279561,1.1334625762795612,1.3134625762797476,0.6567312881397805,True,True,True
ITC,2025-10-14T09:57:00+05:30,379.9,STOP_LOSS,10,-2.0,-2.18,1.672150727760375,2.0901884097003895,True,True,True
ITC,2025-10-14T10:22:00+05:30,379.1,TIME_HORIZON,40,0.4912589558646739,0.3112589558646739,2.4562947793256034,0.7368884337978485,True,True,True
ITC,2025-10-20T12:19:00+05:30,392.25,VWAP_Z_TARGET,22,11.751212889381605,11.571212889381606,5.875606444690803,0.40521423756497826,True,True,True
ITC,2025-10-28T10:57:00+05:30,398.5,STOP_LOSS,8,-2.0,-2.18,0.33793040023991616,1.0137912007195564,True,False,False
ITC,2025-10-28T12:07:00+05:30,397.15,TIME_HORIZON,40,9.741480377546074,9.561480377546074,7.153899652260366,0.7610531544957762,True,True,True
ITC,2025-11-03T11:31:00+05:30,396.3,STOP_LOSS,6,-2.0,-2.18,1.2929858882301006,1.8471226974717523,True,True,True
ITC,2025-11-04T11:32:00+05:30,392.05,STOP_LOSS,23,-2.0,-2.18,0.8526878826616634,1.7053757653233268,True,True,False
ITC,2025-11-07T10:51:00+05:30,387.15,TIME_HORIZON,40,1.137208251491842,0.9572082514918421,2.5587185658561595,0.5686041257457594,True,True,True
ITC,2025-11-07T11:50:00+05:30,386.8,TIME_HORIZON,40,-1.1173273657291152,-1.2973273657291151,1.1173273657289036,0.9311061381073843,True,True,True
ITC,2025-11-07T12:58:00+05:30,385.95,STOP_LOSS,2,-2.0,-2.18,0.8428887547776588,1.264333132166608,True,True,False
ITC,2025-11-14T09:16:00+05:30,385.1,STOP_LOSS,1,-2.0,-2.18,0.0,1.2520971947671071,False,False,False
ITC,2025-11-19T10:46:00+05:30,384.55,STOP_LOSS,25,-2.0,-2.18,2.156473678833595,1.5403383420241468,True,True,True
ITC,2025-11-25T14:59:00+05:30,383.2,STOP_LOSS,1,-2.0,-2.18,0.1707099258144798,1.1949694807009705,False,False,False
ITC,2025-11-25T15:27:00+05:30,381.85,VWAP_Z_TARGET,4,16.229288200739695,16.049288200739696,9.917898344896386,0.45081356113176263,True,True,True
ITC,2026-01-09T09:39:00+05:30,323.15,TIME_HORIZON,40,6.682318550768111,6.502318550768111,5.409495969669509,0.31820564527455997,True,True,True
ITC,2026-01-09T11:03:00+05:30,322.7,STOP_LOSS,1,-2.0,-2.18,0.3496834186786376,2.0981005120712295,True,False,False
ITC,2026-01-09T13:04:00+05:30,320.6,TIME_HORIZON,40,12.946220081727514,12.766220081727514,8.222599241097237,0.5248467600701634,True,True,True
ITC,2026-01-12T11:32:00+05:30,320.7,STOP_LOSS,1,-2.0,-2.18,0.19893722046768414,1.7904349842087048,False,False,False
ITC,2026-01-13T11:55:00+05:30,319.8,STOP_LOSS,5,-2.0,-2.18,0.31851752476863027,4.777762871531083,True,False,False
ITC,2026-01-16T09:34:00+05:30,318.4,TIME_HORIZON,40,0.9841986004559103,0.8041986004559103,1.0826184605015239,0.7873588803646836,True,True,True
ITC,2026-01-16T10:42:00+05:30,317.95,STOP_LOSS,2,-2.0,-2.18,0.34508415053355657,1.2077945268670558,True,False,False
ITC,2026-01-27T09:31:00+05:30,306.85,VWAP_Z_TARGET,17,7.604334699752679,7.424334699752679,3.8021673498763393,0.826558119538351,True,True,True
ITC,2026-01-27T11:00:00+05:30,306.25,TIME_HORIZON,40,9.491975142392167,9.311975142392168,5.593485351766827,0.5084986683423687,True,True,True
ITC,2026-01-27T13:36:00+05:30,305.7,STOP_LOSS,1,-2.0,-2.18,0.0,1.3269677536819784,False,False,False
ITC,2026-01-29T09:46:00+05:30,304.1,STOP_LOSS,5,-2.0,-2.18,0.4903480116641168,1.7979427094354046,True,False,False
ITC,2026-02-01T12:21:00+05:30,305.1,STOP_LOSS,9,-2.0,-2.18,2.941949268771579,1.7267963099312076,True,True,True
ITC,2026-02-01T13:36:00+05:30,298.85,STOP_LOSS,17,-2.0,-2.18,2.311940923890715,2.068578721375983,True,True,True
ITC,2026-02-05T10:32:00+05:30,303.15,STOP_LOSS,3,-2.0,-2.18,0.34313036517677103,1.029391095529923,True,False,False
ITC,2026-02-10T10:14:00+05:30,312.9,TIME_HORIZON,40,-0.34264675406760675,-0.5226467540676067,2.3985272784755844,0.5139701311017997,True,True,True
ITC,2026-02-11T09:36:00+05:30,311.4,STOP_LOSS,3,-2.0,-2.18,0.0,1.1081412779138458,False,False,False
ITC,2026-02-13T14:32:00+05:30,305.95,STOP_LOSS,3,-2.0,-2.18,0.25973114863999963,2.5973114863994056,True,False,False
ITC,2026-02-19T11:24:00+05:30,320.65,STOP_LOSS,7,-2.0,-2.18,0.6356270370710269,1.271254074141572,True,True,False
ITC,2026-02-19T15:04:00+05:30,318.1,STOP_LOSS,4,-2.0,-2.18,0.0,1.3153540527154601,False,False,False
ITC,2026-02-19T15:24:00+05:30,316.5,TIME_HORIZON,40,9.767970381142172,9.587970381142172,6.918979019975692,0.13566625529367127,True,True,True
ITC,2026-02-23T10:13:00+05:30,317.3,STOP_LOSS,1,-2.0,-2.18,0.0,1.5096954252117196,False,False,False
ITC,2026-02-23T11:51:00+05:30,315.9,TIME_HORIZON,40,0.46309106432795644,0.28309106432795644,2.3154553216392557,0.4630910643276932,True,True,True
ITC,2026-02-25T10:56:00+05:30,313.4,STOP_LOSS,4,-2.0,-2.18,0.19187736950176332,1.1512642170101437,False,False,False
ITC,2026-02-26T12:14:00+05:30,309.3,TIME_HORIZON,40,5.8680391601346225,5.688039160134623,3.385407207770093,0.0,True,True,True
ITC,2026-02-27T09:39:00+05:30,306.75,STOP_LOSS,1,-2.0,-2.18,0.0,1.1835920970153433,False,False,False
ITC,2026-02-27T15:05:00+05:30,305.7,STOP_LOSS,2,-2.0,-2.18,0.0,1.8614688478939825,False,False,False
ITC,2026-03-04T11:24:00+05:30,302.65,STOP_LOSS,3,-2.0,-2.18,0.1502254779315692,1.0515783455206429,False,False,False
ITC,2026-03-06T15:09:00+05:30,301.4,STOP_LOSS,22,-2.0,-2.18,1.2296140215155709,18.97118776052464,True,True,True
ITC,2026-03-11T13:12:00+05:30,300.0,STOP_LOSS,3,-2.0,-2.18,0.47789268056926004,2.1505170625611267,True,False,False
ITC,2026-03-12T09:16:00+05:30,298.95,STOP_LOSS,2,-2.0,-2.18,0.8565730458362288,1.7988033962561,True,True,False
ITC,2026-03-17T15:09:00+05:30,296.75,STOP_LOSS,7,-2.0,-2.18,0.36267823930556453,1.8133911965280975,True,False,False
ITC,2026-03-19T14:56:00+05:30,290.2,STOP_LOSS,3,-2.0,-2.18,0.5521198637455068,1.21466370024014,True,True,False
ITC,2026-03-23T15:06:00+05:30,282.4,STOP_LOSS,1,-2.0,-2.18,0.3730131457487841,1.0257861508088382,True,False,False
ITC,2026-03-27T10:41:00+05:30,283.95,TIME_HORIZON,40,12.091079577668767,11.911079577668767,6.4989552729970645,0.45341548416251,True,True,True
ITC,2026-03-30T09:16:00+05:30,283.55,STOP_LOSS,3,-2.0,-2.18,0.3301476844996382,1.2545612010986102,True,False,False
ITC,2026-03-30T11:11:00+05:30,282.45,STOP_LOSS,2,-2.0,-2.18,0.0,1.442850310855912,False,False,False
ITC,2026-03-30T14:19:00+05:30,281.0,STOP_LOSS,7,-2.0,-2.18,0.42730119685184464,1.281903590555696,True,False,False
ITC,2026-04-13T09:16:00+05:30,293.15,STOP_LOSS,1,-2.0,-2.18,0.0,1.025085369056975,False,False,False
ITC,2026-04-20T14:09:00+05:30,297.35,TIME_HORIZON,40,0.9745102958331937,0.7945102958331938,3.167158461458849,0.9745102958337477,True,True,True
ITC,2026-04-20T15:15:00+05:30,297.1,STOP_LOSS,1,-2.0,-2.18,0.37031663385655417,1.1109499015709254,True,False,False
ITC,2026-04-23T09:16:00+05:30,295.75,VWAP_Z_TARGET,37,13.091252256689152,12.911252256689153,6.697849991794486,0.45667159034955723,True,True,True
ITC,2026-04-23T10:47:00+05:30,296.45,TIME_HORIZON,40,0.6249387795083745,0.4449387795083745,2.1872857282789555,0.6249387795080192,True,True,True
ITC,2026-04-24T09:17:00+05:30,295.95,STOP_LOSS,1,-2.0,-2.18,0.0,1.7065008192937343,False,False,False
ITC,2026-04-24T13:08:00+05:30,294.75,STOP_LOSS,2,-2.0,-2.18,0.0,1.1383501376156178,False,False,False
ITC,2026-04-24T15:14:00+05:30,293.45,STOP_LOSS,1,-2.0,-2.18,0.0,1.5075193991682663,False,False,False
ITC,2026-04-28T09:16:00+05:30,294.7,VWAP_Z_TARGET,8,7.231401011048253,7.051401011048253,4.26136131008199,0.0,True,True,True
ITC,2026-04-30T15:08:00+05:30,306.1,VWAP_Z_TARGET,23,12.273887227332034,12.093887227332035,11.747863489017686,0.7013649844191329,True,True,True
ITC,2026-05-04T11:19:00+05:30,305.2,STOP_LOSS,3,-2.0,-2.18,0.3368983270636222,1.8529407988495392,True,False,False
ITC,2026-05-04T13:30:00+05:30,302.7,STOP_LOSS,1,-2.0,-2.18,0.0,1.6972695917080662,False,False,False
ITC,2026-05-07T14:48:00+05:30,300.45,STOP_LOSS,1,-2.0,-2.18,0.0,1.0047906797876833,False,False,False
ITC,2026-05-07T15:11:00+05:30,299.0,STOP_LOSS,35,-2.0,-2.18,3.433398821218147,1.3127701375245484,True,True,True
ITC,2026-05-11T09:19:00+05:30,297.5,TIME_HORIZON,40,1.7115059029211037,1.5315059029211038,0.933548674320618,0.7001615057404194,True,True,False
ITC,2026-05-11T15:19:00+05:30,297.6,STOP_LOSS,1,-2.0,-2.18,0.0,1.2336003403695688,False,False,False
ITC,2026-05-12T14:28:00+05:30,293.75,STOP_LOSS,7,-2.0,-2.18,3.5452196382426906,2.2157622739018077,True,True,True
ITC,2026-05-12T14:58:00+05:30,293.15,STOP_LOSS,6,-2.0,-2.18,1.2686976218385566,1.4801472254781156,True,True,True
ITC,2026-05-18T09:26:00+05:30,298.7,VWAP_Z_TARGET,36,8.714803327632568,8.534803327632568,4.357401663816284,0.46214866131380167,True,True,True
ITC,2026-05-22T10:23:00+05:30,295.05,STOP_LOSS,6,-2.0,-2.18,0.0,1.7374566773315505,False,False,False
ITC,2026-05-22T15:10:00+05:30,293.55,STOP_LOSS,3,-2.0,-2.18,0.5887802540977651,1.0303654446712145,True,True,False
ITC,2026-05-26T11:59:00+05:30,294.25,STOP_LOSS,5,-2.0,-2.18,0.3764369470513741,1.8821847352564425,True,False,False
ITC,2026-05-27T12:02:00+05:30,292.6,STOP_LOSS,1,-2.0,-2.18,0.0,1.4360328301672174,False,False,False
ITC,2026-05-29T09:16:00+05:30,290.2,STOP_LOSS,1,-2.0,-2.18,0.238050465215506,1.666353256508136,False,False,False
ITC,2026-05-29T15:08:00+05:30,287.2,STOP_LOSS,1,-2.0,-2.18,0.0,1.9527486975327737,False,False,False
ITC,2026-06-01T14:14:00+05:30,280.9,STOP_LOSS,2,-2.0,-2.18,0.0,1.6180531345629825,False,False,False
ITC,2026-06-01T15:20:00+05:30,279.3,STOP_LOSS,5,-2.0,-2.18,0.6312169275184061,2.019894168058928,True,True,False
ITC,2026-06-04T09:16:00+05:30,275.15,VWAP_Z_TARGET,3,8.807042358102878,8.627042358102878,4.655150960711579,0.0,True,True,True
ITC,2026-06-05T10:38:00+05:30,279.15,STOP_LOSS,9,-2.0,-2.18,1.2572822680717126,2.2002439691252738,True,True,True
ITC,2026-06-08T09:16:00+05:30,277.4,VWAP_Z_TARGET,22,5.581979746114685,5.4019797461146855,2.8503726363138946,0.5344448693088342,True,True,True
ITC,2026-06-09T10:24:00+05:30,277.4,TIME_HORIZON,40,9.672632822646008,9.492632822646009,5.345402349356967,0.12727148450838208,True,True,True
ITC,2026-06-18T11:07:00+05:30,289.55,STOP_LOSS,5,-2.0,-2.18,0.0,1.317601799852283,False,False,False
ITC,2026-06-18T11:31:00+05:30,288.55,STOP_LOSS,6,-2.0,-2.18,0.6304163126592575,1.2608326253187538,True,True,False
ITC,2026-06-25T09:21:00+05:30,289.35,VWAP_Z_TARGET,27,5.309594084229681,5.129594084229681,2.6547970421148404,0.3185756450538533,True,True,True
ITC,2026-06-30T10:23:00+05:30,288.05,STOP_LOSS,10,-2.0,-2.18,0.7176717574738339,1.2918091634528686,True,True,False
ITC,2026-07-02T10:04:00+05:30,289.2,STOP_LOSS,4,-2.0,-2.18,0.4812239221141652,1.1228558182660207,True,False,False
ITC,2026-07-02T10:34:00+05:30,288.35,STOP_LOSS,1,-2.0,-2.18,0.40990482599709216,1.02476206499308,True,False,False
ITC,2026-07-03T15:27:00+05:30,289.6,STOP_LOSS,1,-2.0,-2.18,0.3702687557271983,2.2216125343640316,True,False,False
ITC,2026-07-07T09:31:00+05:30,287.2,STOP_LOSS,6,-2.0,-2.18,0.4568503095823807,1.0964407429976515,True,False,False
ITC,2026-07-07T11:25:00+05:30,287.15,TIME_HORIZON,40,8.257471784785713,8.077471784785713,4.386781885667465,0.5160919865489237,True,True,True
ITC,2026-07-08T09:21:00+05:30,286.65,STOP_LOSS,7,-2.0,-2.18,0.26165870429973176,1.0466348171986297,True,False,False
ITC,2026-07-10T11:16:00+05:30,281.55,STOP_LOSS,8,-2.0,-2.18,0.7252846398825913,1.2692481197946894,True,True,False
ITC,2026-07-13T09:16:00+05:30,279.75,TIME_HORIZON,40,7.819907699467566,7.6399076994675665,4.19958006082507,0.7240655277284661,True,True,True
ITC,2026-07-13T12:10:00+05:30,279.9,TIME_HORIZON,40,-0.5778382844038683,-0.7578382844038682,0.5778382844045252,0.5778382844041967,True,True,False
ITC,2026-07-14T10:48:00+05:30,278.75,STOP_LOSS,5,-2.0,-2.18,0.64139038382394,2.565561535296246,True,True,False
ITC,2026-07-14T11:39:00+05:30,277.35,STOP_LOSS,3,-2.0,-2.18,0.9370972274714102,1.3119361184600595,True,True,False
ITC,2026-07-21T11:16:00+05:30,282.0,STOP_LOSS,6,-2.0,-2.18,0.0,1.5143633999290718,False,False,False
ITC,2026-07-21T12:21:00+05:30,281.0,STOP_LOSS,1,-2.0,-2.18,0.0,1.2511205231993663,False,False,False
ITC,2026-07-21T13:04:00+05:30,279.65,STOP_LOSS,25,-2.0,-2.18,1.43918302321636,1.2335854484708986,True,True,True
ITC,2026-07-28T10:04:00+05:30,285.2,STOP_LOSS,1,-2.0,-2.18,0.0,1.0353266308944529,False,False,False
ITC,2026-07-28T11:09:00+05:30,284.7,STOP_LOSS,12,-2.0,-2.18,0.9477318946038698,1.5163710313661054,True,True,False
ITC,2026-07-30T10:21:00+05:30,286.05,STOP_LOSS,10,-2.0,-2.18,1.6427268688110965,1.0951512458741335,True,True,True
ITC,2026-07-30T13:19:00+05:30,285.3,STOP_LOSS,20,-2.0,-2.18,1.3442691137858445,1.1202242614881615,True,True,True
ITC,2026-07-31T09:27:00+05:30,283.5,STOP_LOSS,4,-2.0,-2.18,0.5654784271482691,1.3430112644771997,True,True,False
ITC,2026-08-06T10:07:00+05:30,284.5,STOP_LOSS,15,-2.0,-2.18,1.6381482905775493,1.146703803404359,True,True,True
ITC,2026-08-10T09:46:00+05:30,284.2,STOP_LOSS,3,-2.0,-2.18,0.17327084220996206,1.3861667376793025,False,False,False
ITC,2026-08-10T12:37:00+05:30,283.0,STOP_LOSS,10,-2.0,-2.18,1.826603766949773,1.0437735811140287,True,True,True
ITC,2026-08-11T09:17:00+05:30,281.55,STOP_LOSS,3,-2.0,-2.18,0.0,1.0257148334591513,False,False,False
ITC,2026-08-11T14:45:00+05:30,279.2,STOP_LOSS,1,-2.0,-2.18,0.0,1.7983908340025634,False,False,False
ITC,2026-08-12T09:19:00+05:30,278.25,TIME_HORIZON,40,0.5519181500024227,0.37191815000242273,1.0118499416712827,0.27595907500121136,True,True,True
ITC,2026-08-12T11:05:00+05:30,276.65,TIME_HORIZON,40,1.163867551093339,0.983867551093339,1.018384107206506,0.2909668877731693,True,True,True
ITC,2026-08-12T14:30:00+05:30,275.55,TIME_HORIZON,40,3.9199029322806136,3.7399029322806134,3.5635481202552137,0.0,True,True,True
ITC,2026-08-17T09:17:00+05:30,275.6,TIME_HORIZON,40,2.2259979917933297,2.0459979917933295,1.6323985273150576,0.4451995983586828,True,True,True
ITC,2026-08-17T11:06:00+05:30,274.65,STOP_LOSS,4,-2.0,-2.18,0.38575397367590486,1.1572619210274222,True,False,False
ITC,2026-08-17T11:29:00+05:30,273.9,STOP_LOSS,14,-2.0,-2.18,1.2678400847436262,1.0142720677948434,True,True,True
ITC,2026-08-18T12:21:00+05:30,271.15,STOP_LOSS,3,-2.0,-2.18,0.7989114257771679,1.1983671386652976,True,True,False
ITC,2026-08-18T12:45:00+05:30,270.7,STOP_LOSS,35,-2.0,-2.18,1.5025369698575963,2.0033826264766055,True,True,True
ITC,2026-08-18T14:13:00+05:30,269.45,STOP_LOSS,12,-2.0,-2.18,1.3125822962765092,1.6407278703457298,True,True,True
ITC,2026-08-19T13:03:00+05:30,267.4,STOP_LOSS,18,-2.0,-2.18,0.4180668710282891,1.2542006130843921,True,False,False
ITC,2026-08-19T14:29:00+05:30,265.95,TIME_HORIZON,40,3.993243263302576,3.8132432633025757,3.4940878553893993,0.49915540791260915,True,True,True
ITC,2026-08-24T11:10:00+05:30,267.8,STOP_LOSS,18,-2.0,-2.18,1.1006319556730317,1.375789944591368,True,True,True
JIOFIN,2023-09-21T14:59:00+05:30,228.35,STOP_LOSS,4,-2.0,-2.18,0.5674727877214931,1.8442865600947116,True,True,False
JIOFIN,2023-09-27T09:17:00+05:30,228.7,STOP_LOSS,1,-2.0,-2.18,0.9457435028985166,1.0508261143316453,True,True,False
JIOFIN,2023-09-28T09:51:00+05:30,225.9,TIME_HORIZON,40,2.8629748274351408,2.6829748274351406,1.871945079476794,0.11011441643983719,True,True,True
JIOFIN,2023-10-04T09:16:00+05:30,228.5,STOP_LOSS,6,-2.0,-2.18,2.104362426943051,1.661338758112955,True,True,True
JIOFIN,2023-10-06T11:29:00+05:30,223.9,TIME_HORIZON,40,0.5250338071153806,0.3450338071153806,1.706359873125099,0.39377535533657276,True,True,True
JIOFIN,2023-10-09T09:16:00+05:30,220.4,STOP_LOSS,7,-2.0,-2.18,1.458188914455465,1.397431043019841,True,True,True
JIOFIN,2023-10-13T09:16:00+05:30,223.0,TIME_HORIZON,40,1.5954127446494089,1.415412744649409,1.6751833818818973,0.7179357350922159,True,True,True
JIOFIN,2023-10-13T10:21:00+05:30,222.75,STOP_LOSS,4,-2.0,-2.18,0.32578845431165254,4.561038360362025,True,False,False
JIOFIN,2023-10-17T13:28:00+05:30,223.65,STOP_LOSS,12,-2.0,-2.18,1.330425707449089,1.7105473381489213,True,True,True
JIOFIN,2023-10-17T13:56:00+05:30,222.65,STOP_LOSS,17,-2.0,-2.18,0.8605103925644478,1.0326124710773765,True,True,False
JIOFIN,2023-10-17T14:30:00+05:30,221.55,STOP_LOSS,8,-2.0,-2.18,1.255698204683967,1.46498123879814,True,True,True
JIOFIN,2023-10-19T09:20:00+05:30,213.4,STOP_LOSS,3,-2.0,-2.18,0.0,1.3262954779410583,False,False,False
JIOFIN,2023-10-23T09:18:00+05:30,212.55,TIME_HORIZON,40,2.023109622418788,1.843109622418788,2.7311979902653523,0.505777405604697,True,True,True
JIOFIN,2023-10-23T10:14:00+05:30,211.6,STOP_LOSS,3,-2.0,-2.18,0.36824165065092174,1.2274721688363592,True,False,False
JIOFIN,2023-10-25T09:15:00+05:30,206.6,VWAP_Z_TARGET,4,6.925764417750233,6.745764417750233,3.5178485931429875,0.10993276853571153,True,True,True
JIOFIN,2023-10-26T09:16:00+05:30,207.35,STOP_LOSS,30,-2.0,-2.18,1.897043406076341,1.219527903906222,True,True,True
JIOFIN,2023-10-30T15:21:00+05:30,218.3,VWAP_Z_TARGET,12,18.45837823644291,18.27837823644291,12.514154736571514,0.46928080262144956,True,True,True
JIOFIN,2023-10-31T10:18:00+05:30,217.05,STOP_LOSS,15,-2.0,-2.18,2.002069642339931,1.3347130948932875,True,True,True
JIOFIN,2023-11-06T09:31:00+05:30,218.4,TIME_HORIZON,40,-0.6945339924063618,-0.8745339924063618,0.23151133080209868,0.8102896578074111,False,False,False
JIOFIN,2023-11-06T15:28:00+05:30,216.95,VWAP_Z_TARGET,4,8.336917206916267,8.156917206916267,4.515830153746286,0.6947431005763062,True,True,True
JIOFIN,2023-11-07T10:13:00+05:30,217.15,STOP_LOSS,7,-2.0,-2.18,0.3464238901010706,1.2124836153537963,True,False,False
JIOFIN,2023-11-08T11:12:00+05:30,216.6,TIME_HORIZON,40,1.3412890515058615,1.1612890515058616,1.1177408762548422,0.4470963505019115,True,True,True
JIOFIN,2023-11-08T12:33:00+05:30,215.95,STOP_LOSS,31,-2.0,-2.18,0.8372682542574005,1.0465853178216613,True,True,False
JIOFIN,2023-11-08T14:16:00+05:30,215.2,STOP_LOSS,5,-2.0,-2.18,0.35517493845259385,1.2431122845837757,True,False,False
JIOFIN,2023-11-08T14:53:00+05:30,214.0,TIME_HORIZON,40,6.732377538829379,6.552377538829379,4.683393070489963,0.5854241338112142,True,True,True
JIOFIN,2023-11-17T09:22:00+05:30,223.5,STOP_LOSS,23,-2.0,-2.18,0.09512043777147015,1.0463248154862257,False,False,False
JIOFIN,2023-12-12T10:20:00+05:30,243.8,STOP_LOSS,27,-2.0,-2.18,2.0265226566037398,1.7732073245283533,True,True,True
JIOFIN,2024-01-02T10:00:00+05:30,233.9,STOP_LOSS,24,-2.0,-2.18,0.8674501201917977,1.858821686125311,True,True,False
JIOFIN,2024-01-23T09:59:00+05:30,243.7,STOP_LOSS,3,-2.0,-2.18,0.0,1.345743519510879,False,False,False
JIOFIN,2024-02-16T11:01:00+05:30,271.5,TIME_HORIZON,40,2.7274165760891362,2.547416576089136,2.727416576089007,0.5682117866852152,True,True,True
JIOFIN,2024-02-27T13:59:00+05:30,321.65,STOP_LOSS,20,-2.0,-2.18,1.1824704941571464,1.0709166739536182,True,True,True
JIOFIN,2024-03-13T09:26:00+05:30,354.2,STOP_LOSS,12,-2.0,-2.18,0.6117514780549625,1.0801237034407927,True,True,False
JIOFIN,2024-03-13T10:01:00+05:30,337.75,STOP_LOSS,1,-2.0,-2.18,0.11836771765458887,1.0653094588912997,False,False,False
JIOFIN,2024-03-20T09:56:00+05:30,344.9,STOP_LOSS,4,-2.0,-2.18,0.4308105172668835,1.651440316189625,True,False,False
JIOFIN,2024-04-03T09:24:00+05:30,353.6,VWAP_Z_TARGET,19,5.238141751224758,5.058141751224758,3.0604873153223315,0.05885552529467373,True,True,True
JIOFIN,2024-04-26T13:31:00+05:30,380.85,TIME_HORIZON,40,4.063024600075863,3.883024600075863,2.459199100045898,0.427686800008088,True,True,True
JIOFIN,2024-04-29T10:14:00+05:30,380.2,STOP_LOSS,2,-2.0,-2.18,0.22471072603369535,1.4606197192186368,False,False,False
JIOFIN,2024-04-30T15:16:00+05:30,377.05,STOP_LOSS,2,-2.0,-2.18,0.20895083138880122,1.1492295726388224,False,False,False
JIOFIN,2024-05-27T09:48:00+05:30,363.6,STOP_LOSS,1,-2.0,-2.18,0.19586368441871765,1.0446063169000006,False,False,False
JIOFIN,2024-05-28T09:43:00+05:30,357.7,STOP_LOSS,26,-2.0,-2.18,0.9168421998199885,1.3752632997299354,True,True,False
JIOFIN,2024-05-29T09:22:00+05:30,352.0,TIME_HORIZON,40,1.2808664980183386,1.1008664980183387,1.018871077969112,0.32021662450458466,True,True,True
JIOFIN,2024-05-31T09:57:00+05:30,343.2,STOP_LOSS,5,-2.0,-2.18,0.7034272654503372,1.0316933226604625,True,True,False
JIOFIN,2024-06-04T09:16:00+05:30,349.8,STOP_LOSS,6,-2.0,-2.18,0.4326718977560885,1.399820845681519,True,False,False
JIOFIN,2024-06-04T11:08:00+05:30,335.05,STOP_LOSS,1,-2.0,-2.18,0.10420605405242268,2.605151351310715,False,False,False
JIOFIN,2024-06-10T14:37:00+05:30,349.75,STOP_LOSS,5,-2.0,-2.18,1.041752644825765,2.1876805541341304,True,True,True
JIOFIN,2024-06-14T10:43:00+05:30,357.55,TIME_HORIZON,40,3.5132641010031698,3.3332641010031696,2.781334079960968,0.7319300210423687,True,True,True
JIOFIN,2024-06-14T14:58:00+05:30,356.3,VWAP_Z_TARGET,33,11.971824736549637,11.791824736549637,7.520761693473498,0.6139397300794373,True,True,True
JIOFIN,2024-06-19T09:29:00+05:30,360.0,STOP_LOSS,2,-2.0,-2.18,0.0,1.8013158591406777,False,False,False
JIOFIN,2024-06-19T10:30:00+05:30,358.45,TIME_HORIZON,40,2.606152427376332,2.4261524273763317,2.1260717170702064,0.7544125447668575,True,True,True
JIOFIN,2024-06-21T14:36:00+05:30,361.7,STOP_LOSS,2,-2.0,-2.18,0.9568061136380299,2.152813755685635,True,True,False
JIOFIN,2024-06-21T15:19:00+05:30,359.7,STOP_LOSS,12,-2.0,-2.18,2.252601767271338,12.732096945446315,True,True,True
