run_id,symbol,bar_index,decision_timestamp,fill_timestamp,decision_date,fill_date,decision_close,next_open,slippage_pct,is_session_gap,gap_type
slippage-20260908T120131-a47b2a2fb05c,BEL,5457,2024-08-22 07:11:00+00:00,2024-08-22 07:12:00+00:00,2024-08-22,2024-08-22,305.9,305.9,0.0,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BEL,5505,2024-08-22 07:59:00+00:00,2024-08-22 08:00:00+00:00,2024-08-22,2024-08-22,304.1,304.15,0.016442,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BEL,5566,2024-08-22 09:00:00+00:00,2024-08-22 09:01:00+00:00,2024-08-22,2024-08-22,303.7,303.8,0.032927,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BEL,5623,2024-08-22 09:57:00+00:00,2024-08-22 09:58:00+00:00,2024-08-22,2024-08-22,304.75,304.75,0.0,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BEL,5688,2024-08-23 04:47:00+00:00,2024-08-23 04:48:00+00:00,2024-08-23,2024-08-23,307.55,307.55,0.0,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BEL,6002,2024-08-26 03:46:00+00:00,2024-08-26 03:47:00+00:00,2024-08-26,2024-08-26,308.2,308.2,0.0,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BEL,6074,2024-08-26 04:58:00+00:00,2024-08-26 04:59:00+00:00,2024-08-26,2024-08-26,306.7,306.8,0.032605,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BEL,6135,2024-08-26 05:59:00+00:00,2024-08-26 06:00:00+00:00,2024-08-26,2024-08-26,306.95,307.0,0.016289,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BEL,6196,2024-08-26 07:00:00+00:00,2024-08-26 07:01:00+00:00,2024-08-26,2024-08-26,306.85,306.85,0.0,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BEL,6257,2024-08-26 08:01:00+00:00,2024-08-26 08:02:00+00:00,2024-08-26,2024-08-26,306.35,306.35,0.0,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BEL,6318,2024-08-26 09:02:00+00:00,2024-08-26 09:03:00+00:00,2024-08-26,2024-08-26,306.65,306.55,0.03261,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BEL,6379,2024-08-27 03:48:00+00:00,2024-08-27 03:49:00+00:00,2024-08-27,2024-08-27,307.15,307.15,0.0,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BEL,6440,2024-08-27 04:49:00+00:00,2024-08-27 04:50:00+00:00,2024-08-27,2024-08-27,305.45,305.45,0.0,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BEL,6501,2024-08-27 05:50:00+00:00,2024-08-27 05:51:00+00:00,2024-08-27,2024-08-27,305.85,305.85,0.0,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BEL,6562,2024-08-27 06:51:00+00:00,2024-08-27 06:52:00+00:00,2024-08-27,2024-08-27,304.85,304.8,0.016402,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BEL,6623,2024-08-27 07:52:00+00:00,2024-08-27 07:53:00+00:00,2024-08-27,2024-08-27,304.7,304.7,0.0,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BEL,6684,2024-08-27 08:53:00+00:00,2024-08-27 08:54:00+00:00,2024-08-27,2024-08-27,303.15,303.15,0.0,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BEL,6709,2024-08-27 09:18:00+00:00,2024-08-27 09:19:00+00:00,2024-08-27,2024-08-27,300.1,300.1,0.0,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BEL,6751,2024-08-28 03:45:00+00:00,2024-08-28 03:46:00+00:00,2024-08-28,2024-08-28,301.7,301.7,0.0,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BEL,6756,2024-08-28 03:50:00+00:00,2024-08-28 03:51:00+00:00,2024-08-28,2024-08-28,303.3,303.2,0.032971,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BEL,6817,2024-08-28 04:51:00+00:00,2024-08-28 04:52:00+00:00,2024-08-28,2024-08-28,300.95,300.95,0.0,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BEL,6878,2024-08-28 05:52:00+00:00,2024-08-28 05:53:00+00:00,2024-08-28,2024-08-28,301.4,301.35,0.016589,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BEL,6939,2024-08-28 06:53:00+00:00,2024-08-28 06:54:00+00:00,2024-08-28,2024-08-28,301.5,301.55,0.016584,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BEL,7000,2024-08-28 07:54:00+00:00,2024-08-28 07:55:00+00:00,2024-08-28,2024-08-28,301.65,301.65,0.0,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BEL,7061,2024-08-28 08:55:00+00:00,2024-08-28 08:56:00+00:00,2024-08-28,2024-08-28,301.35,301.45,0.033184,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BEL,7122,2024-08-28 09:56:00+00:00,2024-08-28 09:57:00+00:00,2024-08-28,2024-08-28,300.25,300.25,0.0,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BEL,7183,2024-08-29 04:42:00+00:00,2024-08-29 04:43:00+00:00,2024-08-29,2024-08-29,299.0,299.15,0.050167,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BEL,7227,2024-08-29 05:26:00+00:00,2024-08-29 05:27:00+00:00,2024-08-29,2024-08-29,296.15,296.1,0.016883,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BEL,7288,2024-08-29 06:27:00+00:00,2024-08-29 06:28:00+00:00,2024-08-29,2024-08-29,294.6,294.65,0.016972,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BEL,7349,2024-08-29 07:28:00+00:00,2024-08-29 07:29:00+00:00,2024-08-29,2024-08-29,294.95,294.9,0.016952,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BEL,7410,2024-08-29 08:29:00+00:00,2024-08-29 08:30:00+00:00,2024-08-29,2024-08-29,293.45,293.45,0.0,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BEL,7471,2024-08-29 09:30:00+00:00,2024-08-29 09:31:00+00:00,2024-08-29,2024-08-29,294.65,294.6,0.016969,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BEL,7482,2024-08-29 09:41:00+00:00,2024-08-29 09:42:00+00:00,2024-08-29,2024-08-29,296.55,296.55,0.0,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BEL,7543,2024-08-30 04:27:00+00:00,2024-08-30 04:28:00+00:00,2024-08-30,2024-08-30,295.15,295.3,0.050822,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BEL,7572,2024-08-30 04:56:00+00:00,2024-08-30 04:57:00+00:00,2024-08-30,2024-08-30,296.7,296.85,0.050556,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BEL,7581,2024-08-30 05:05:00+00:00,2024-08-30 05:06:00+00:00,2024-08-30,2024-08-30,298.55,298.55,0.0,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BEL,7596,2024-08-30 05:20:00+00:00,2024-08-30 05:21:00+00:00,2024-08-30,2024-08-30,300.0,300.0,0.0,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BEL,7657,2024-08-30 06:21:00+00:00,2024-08-30 06:22:00+00:00,2024-08-30,2024-08-30,298.75,298.6,0.050209,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BEL,7718,2024-08-30 07:22:00+00:00,2024-08-30 07:23:00+00:00,2024-08-30,2024-08-30,296.95,296.95,0.0,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BEL,7725,2024-08-30 07:29:00+00:00,2024-08-30 07:30:00+00:00,2024-08-30,2024-08-30,298.65,298.65,0.0,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BEL,7786,2024-08-30 08:30:00+00:00,2024-08-30 08:31:00+00:00,2024-08-30,2024-08-30,297.4,297.4,0.0,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BEL,7808,2024-08-30 08:52:00+00:00,2024-08-30 08:53:00+00:00,2024-08-30,2024-08-30,299.1,299.3,0.066867,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BEL,7817,2024-08-30 09:01:00+00:00,2024-08-30 09:02:00+00:00,2024-08-30,2024-08-30,300.5,300.6,0.033278,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BEL,7839,2024-08-30 09:23:00+00:00,2024-08-30 09:24:00+00:00,2024-08-30,2024-08-30,298.85,298.8,0.016731,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BHARTIARTL,104,2024-08-01 05:28:00+00:00,2024-08-01 05:29:00+00:00,2024-08-01,2024-08-01,1500.1,1500.1,0.0,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BHARTIARTL,165,2024-08-01 06:29:00+00:00,2024-08-01 06:30:00+00:00,2024-08-01,2024-08-01,1505.55,1505.85,0.019926,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BHARTIARTL,226,2024-08-01 07:30:00+00:00,2024-08-01 07:31:00+00:00,2024-08-01,2024-08-01,1506.5,1506.7,0.013276,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BHARTIARTL,287,2024-08-01 08:31:00+00:00,2024-08-01 08:32:00+00:00,2024-08-01,2024-08-01,1509.9,1510.0,0.006623,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BHARTIARTL,348,2024-08-01 09:32:00+00:00,2024-08-01 09:33:00+00:00,2024-08-01,2024-08-01,1505.05,1505.1,0.003322,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BHARTIARTL,376,2024-08-02 03:45:00+00:00,2024-08-02 03:46:00+00:00,2024-08-02,2024-08-02,1503.15,1503.8,0.043243,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BHARTIARTL,386,2024-08-02 03:55:00+00:00,2024-08-02 03:56:00+00:00,2024-08-02,2024-08-02,1495.5,1494.9,0.04012,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BHARTIARTL,447,2024-08-02 04:56:00+00:00,2024-08-02 04:57:00+00:00,2024-08-02,2024-08-02,1491.45,1490.8,0.043582,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BHARTIARTL,475,2024-08-02 05:24:00+00:00,2024-08-02 05:25:00+00:00,2024-08-02,2024-08-02,1499.9,1499.65,0.016668,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BHARTIARTL,536,2024-08-02 06:25:00+00:00,2024-08-02 06:26:00+00:00,2024-08-02,2024-08-02,1497.75,1497.75,0.0,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BHARTIARTL,597,2024-08-02 07:26:00+00:00,2024-08-02 07:27:00+00:00,2024-08-02,2024-08-02,1494.0,1494.0,0.0,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BHARTIARTL,658,2024-08-02 08:27:00+00:00,2024-08-02 08:28:00+00:00,2024-08-02,2024-08-02,1496.5,1496.5,0.0,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BHARTIARTL,719,2024-08-02 09:28:00+00:00,2024-08-02 09:29:00+00:00,2024-08-02,2024-08-02,1495.0,1495.0,0.0,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BHARTIARTL,751,2024-08-05 03:45:00+00:00,2024-08-05 03:46:00+00:00,2024-08-05,2024-08-05,1471.05,1471.0,0.003399,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BHARTIARTL,812,2024-08-05 04:46:00+00:00,2024-08-05 04:47:00+00:00,2024-08-05,2024-08-05,1473.5,1473.5,0.0,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BHARTIARTL,864,2024-08-05 05:38:00+00:00,2024-08-05 05:39:00+00:00,2024-08-05,2024-08-05,1460.2,1459.8,0.027394,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BHARTIARTL,925,2024-08-05 06:39:00+00:00,2024-08-05 06:40:00+00:00,2024-08-05,2024-08-05,1460.7,1460.7,0.0,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BHARTIARTL,986,2024-08-05 07:40:00+00:00,2024-08-05 07:41:00+00:00,2024-08-05,2024-08-05,1460.2,1460.25,0.003424,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BHARTIARTL,1017,2024-08-05 08:11:00+00:00,2024-08-05 08:12:00+00:00,2024-08-05,2024-08-05,1467.15,1466.9,0.01704,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BHARTIARTL,1078,2024-08-05 09:12:00+00:00,2024-08-05 09:13:00+00:00,2024-08-05,2024-08-05,1460.15,1460.05,0.006849,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BHARTIARTL,1112,2024-08-05 09:46:00+00:00,2024-08-05 09:47:00+00:00,2024-08-05,2024-08-05,1468.4,1468.5,0.00681,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BHARTIARTL,1126,2024-08-06 03:45:00+00:00,2024-08-06 03:46:00+00:00,2024-08-06,2024-08-06,1476.45,1477.45,0.06773,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BHARTIARTL,1178,2024-08-06 04:37:00+00:00,2024-08-06 04:38:00+00:00,2024-08-06,2024-08-06,1460.75,1460.75,0.0,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BHARTIARTL,1239,2024-08-06 05:38:00+00:00,2024-08-06 05:39:00+00:00,2024-08-06,2024-08-06,1454.0,1453.7,0.020633,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BHARTIARTL,1300,2024-08-06 06:39:00+00:00,2024-08-06 06:40:00+00:00,2024-08-06,2024-08-06,1449.75,1449.75,0.0,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BHARTIARTL,1361,2024-08-06 07:40:00+00:00,2024-08-06 07:41:00+00:00,2024-08-06,2024-08-06,1437.5,1437.5,0.0,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BHARTIARTL,1422,2024-08-06 08:41:00+00:00,2024-08-06 08:42:00+00:00,2024-08-06,2024-08-06,1436.75,1436.45,0.02088,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BHARTIARTL,1483,2024-08-06 09:42:00+00:00,2024-08-06 09:43:00+00:00,2024-08-06,2024-08-06,1442.15,1442.45,0.020802,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BHARTIARTL,1501,2024-08-07 03:45:00+00:00,2024-08-07 03:46:00+00:00,2024-08-07,2024-08-07,1446.0,1447.2,0.082988,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BHARTIARTL,1562,2024-08-07 04:46:00+00:00,2024-08-07 04:47:00+00:00,2024-08-07,2024-08-07,1439.25,1439.25,0.0,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BHARTIARTL,1623,2024-08-07 05:47:00+00:00,2024-08-07 05:48:00+00:00,2024-08-07,2024-08-07,1443.5,1443.5,0.0,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BHARTIARTL,1664,2024-08-07 06:28:00+00:00,2024-08-07 06:29:00+00:00,2024-08-07,2024-08-07,1427.3,1427.3,0.0,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BHARTIARTL,1725,2024-08-07 07:29:00+00:00,2024-08-07 07:30:00+00:00,2024-08-07,2024-08-07,1432.5,1432.5,0.0,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BHARTIARTL,1786,2024-08-07 08:30:00+00:00,2024-08-07 08:31:00+00:00,2024-08-07,2024-08-07,1437.7,1437.65,0.003478,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BHARTIARTL,1847,2024-08-07 09:31:00+00:00,2024-08-07 09:32:00+00:00,2024-08-07,2024-08-07,1441.55,1440.55,0.06937,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BHARTIARTL,1908,2024-08-08 04:17:00+00:00,2024-08-08 04:18:00+00:00,2024-08-08,2024-08-08,1444.8,1444.45,0.024225,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BHARTIARTL,1969,2024-08-08 05:18:00+00:00,2024-08-08 05:19:00+00:00,2024-08-08,2024-08-08,1445.4,1445.55,0.010378,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BHARTIARTL,2005,2024-08-08 05:54:00+00:00,2024-08-08 05:55:00+00:00,2024-08-08,2024-08-08,1453.8,1453.8,0.0,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BHARTIARTL,2031,2024-08-08 06:20:00+00:00,2024-08-08 06:21:00+00:00,2024-08-08,2024-08-08,1462.1,1462.55,0.030778,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BHARTIARTL,2092,2024-08-08 07:21:00+00:00,2024-08-08 07:22:00+00:00,2024-08-08,2024-08-08,1462.5,1462.5,0.0,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BHARTIARTL,2111,2024-08-08 07:40:00+00:00,2024-08-08 07:41:00+00:00,2024-08-08,2024-08-08,1450.75,1450.75,0.0,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BHARTIARTL,2172,2024-08-08 08:41:00+00:00,2024-08-08 08:42:00+00:00,2024-08-08,2024-08-08,1452.45,1452.15,0.020655,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BHARTIARTL,2293,2024-08-09 04:27:00+00:00,2024-08-09 04:28:00+00:00,2024-08-09,2024-08-09,1479.1,1479.1,0.0,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BHARTIARTL,2355,2024-08-09 05:29:00+00:00,2024-08-09 05:30:00+00:00,2024-08-09,2024-08-09,1476.35,1476.35,0.0,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BHARTIARTL,2418,2024-08-09 06:32:00+00:00,2024-08-09 06:33:00+00:00,2024-08-09,2024-08-09,1479.85,1479.7,0.010136,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BHARTIARTL,2495,2024-08-09 07:49:00+00:00,2024-08-09 07:50:00+00:00,2024-08-09,2024-08-09,1469.45,1469.15,0.020416,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BHARTIARTL,2556,2024-08-09 08:50:00+00:00,2024-08-09 08:51:00+00:00,2024-08-09,2024-08-09,1460.85,1460.45,0.027381,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BHARTIARTL,2617,2024-08-09 09:51:00+00:00,2024-08-09 09:52:00+00:00,2024-08-09,2024-08-09,1463.65,1463.65,0.0,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BHARTIARTL,2678,2024-08-12 04:37:00+00:00,2024-08-12 04:38:00+00:00,2024-08-12,2024-08-12,1458.8,1458.8,0.0,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BHARTIARTL,2715,2024-08-12 05:14:00+00:00,2024-08-12 05:15:00+00:00,2024-08-12,2024-08-12,1465.7,1465.7,0.0,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BHARTIARTL,2734,2024-08-12 05:33:00+00:00,2024-08-12 05:34:00+00:00,2024-08-12,2024-08-12,1473.4,1473.45,0.003394,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BHARTIARTL,2772,2024-08-12 06:11:00+00:00,2024-08-12 06:12:00+00:00,2024-08-12,2024-08-12,1461.25,1460.8,0.030796,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BHARTIARTL,2805,2024-08-12 06:44:00+00:00,2024-08-12 06:45:00+00:00,2024-08-12,2024-08-12,1446.95,1446.15,0.055289,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BHARTIARTL,2827,2024-08-12 07:06:00+00:00,2024-08-12 07:07:00+00:00,2024-08-12,2024-08-12,1455.6,1454.9,0.04809,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BHARTIARTL,2888,2024-08-12 08:07:00+00:00,2024-08-12 08:08:00+00:00,2024-08-12,2024-08-12,1454.65,1454.65,0.0,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BHARTIARTL,2949,2024-08-12 09:08:00+00:00,2024-08-12 09:09:00+00:00,2024-08-12,2024-08-12,1453.2,1453.2,0.0,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BHARTIARTL,2980,2024-08-12 09:39:00+00:00,2024-08-12 09:40:00+00:00,2024-08-12,2024-08-12,1461.45,1461.15,0.020528,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BHARTIARTL,3009,2024-08-13 03:53:00+00:00,2024-08-13 03:54:00+00:00,2024-08-13,2024-08-13,1468.7,1468.1,0.040852,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BHARTIARTL,3047,2024-08-13 04:31:00+00:00,2024-08-13 04:32:00+00:00,2024-08-13,2024-08-13,1468.05,1468.0,0.003406,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BHARTIARTL,3254,2024-08-13 07:58:00+00:00,2024-08-13 07:59:00+00:00,2024-08-13,2024-08-13,1466.1,1466.1,0.0,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BHARTIARTL,3282,2024-08-13 08:26:00+00:00,2024-08-13 08:27:00+00:00,2024-08-13,2024-08-13,1457.25,1457.05,0.013724,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BHARTIARTL,3398,2024-08-14 04:07:00+00:00,2024-08-14 04:08:00+00:00,2024-08-14,2024-08-14,1463.85,1463.85,0.0,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BHARTIARTL,3459,2024-08-14 05:08:00+00:00,2024-08-14 05:09:00+00:00,2024-08-14,2024-08-14,1460.45,1460.45,0.0,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BHARTIARTL,3497,2024-08-14 05:46:00+00:00,2024-08-14 05:47:00+00:00,2024-08-14,2024-08-14,1467.35,1467.05,0.020445,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BHARTIARTL,3639,2024-08-14 08:08:00+00:00,2024-08-14 08:09:00+00:00,2024-08-14,2024-08-14,1476.35,1476.6,0.016934,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BHARTIARTL,3752,2024-08-16 03:46:00+00:00,2024-08-16 03:47:00+00:00,2024-08-16,2024-08-16,1483.85,1483.35,0.033696,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BHARTIARTL,3782,2024-08-16 04:16:00+00:00,2024-08-16 04:17:00+00:00,2024-08-16,2024-08-16,1473.45,1473.35,0.006787,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BHARTIARTL,3843,2024-08-16 05:17:00+00:00,2024-08-16 05:18:00+00:00,2024-08-16,2024-08-16,1474.35,1474.25,0.006783,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BHARTIARTL,3917,2024-08-16 06:31:00+00:00,2024-08-16 06:32:00+00:00,2024-08-16,2024-08-16,1484.8,1485.0,0.01347,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BHARTIARTL,3978,2024-08-16 07:32:00+00:00,2024-08-16 07:33:00+00:00,2024-08-16,2024-08-16,1488.8,1488.7,0.006717,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BHARTIARTL,4039,2024-08-16 08:33:00+00:00,2024-08-16 08:34:00+00:00,2024-08-16,2024-08-16,1489.3,1489.3,0.0,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BHARTIARTL,4077,2024-08-16 09:11:00+00:00,2024-08-16 09:12:00+00:00,2024-08-16,2024-08-16,1480.75,1480.6,0.01013,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BHARTIARTL,4149,2024-08-19 04:08:00+00:00,2024-08-19 04:09:00+00:00,2024-08-19,2024-08-19,1479.0,1478.55,0.030426,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BHARTIARTL,4210,2024-08-19 05:09:00+00:00,2024-08-19 05:10:00+00:00,2024-08-19,2024-08-19,1466.75,1466.75,0.0,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BHARTIARTL,4271,2024-08-19 06:10:00+00:00,2024-08-19 06:11:00+00:00,2024-08-19,2024-08-19,1470.7,1471.0,0.020398,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BHARTIARTL,4332,2024-08-19 07:11:00+00:00,2024-08-19 07:12:00+00:00,2024-08-19,2024-08-19,1469.7,1469.8,0.006804,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BHARTIARTL,4393,2024-08-19 08:12:00+00:00,2024-08-19 08:13:00+00:00,2024-08-19,2024-08-19,1466.3,1466.35,0.00341,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BHARTIARTL,4454,2024-08-19 09:13:00+00:00,2024-08-19 09:14:00+00:00,2024-08-19,2024-08-19,1468.1,1468.0,0.006812,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BHARTIARTL,4501,2024-08-20 03:45:00+00:00,2024-08-20 03:46:00+00:00,2024-08-20,2024-08-20,1462.0,1462.9,0.06156,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BHARTIARTL,4562,2024-08-20 04:46:00+00:00,2024-08-20 04:47:00+00:00,2024-08-20,2024-08-20,1455.6,1455.95,0.024045,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BHARTIARTL,4623,2024-08-20 05:47:00+00:00,2024-08-20 05:48:00+00:00,2024-08-20,2024-08-20,1455.0,1455.0,0.0,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BHARTIARTL,4684,2024-08-20 06:48:00+00:00,2024-08-20 06:49:00+00:00,2024-08-20,2024-08-20,1455.45,1455.4,0.003435,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BHARTIARTL,4745,2024-08-20 07:49:00+00:00,2024-08-20 07:50:00+00:00,2024-08-20,2024-08-20,1454.85,1454.85,0.0,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BHARTIARTL,4806,2024-08-20 08:50:00+00:00,2024-08-20 08:51:00+00:00,2024-08-20,2024-08-20,1446.75,1447.0,0.01728,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BHARTIARTL,4867,2024-08-20 09:51:00+00:00,2024-08-20 09:52:00+00:00,2024-08-20,2024-08-20,1449.05,1449.0,0.003451,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BHARTIARTL,4876,2024-08-21 03:45:00+00:00,2024-08-21 03:46:00+00:00,2024-08-21,2024-08-21,1457.6,1457.65,0.00343,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BHARTIARTL,4937,2024-08-21 04:46:00+00:00,2024-08-21 04:47:00+00:00,2024-08-21,2024-08-21,1450.65,1450.8,0.01034,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BHARTIARTL,4998,2024-08-21 05:47:00+00:00,2024-08-21 05:48:00+00:00,2024-08-21,2024-08-21,1453.9,1453.9,0.0,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BHARTIARTL,5059,2024-08-21 06:48:00+00:00,2024-08-21 06:49:00+00:00,2024-08-21,2024-08-21,1460.3,1460.3,0.0,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BHARTIARTL,5120,2024-08-21 07:49:00+00:00,2024-08-21 07:50:00+00:00,2024-08-21,2024-08-21,1455.55,1455.65,0.00687,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BHARTIARTL,5181,2024-08-21 08:50:00+00:00,2024-08-21 08:51:00+00:00,2024-08-21,2024-08-21,1459.4,1459.55,0.010278,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BHARTIARTL,5242,2024-08-21 09:51:00+00:00,2024-08-21 09:52:00+00:00,2024-08-21,2024-08-21,1465.4,1465.4,0.0,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BHARTIARTL,5274,2024-08-22 04:08:00+00:00,2024-08-22 04:09:00+00:00,2024-08-22,2024-08-22,1478.1,1478.1,0.0,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BHARTIARTL,5335,2024-08-22 05:09:00+00:00,2024-08-22 05:10:00+00:00,2024-08-22,2024-08-22,1483.4,1482.65,0.05056,False,intraday
slippage-20260908T120131-a47b2a2fb05c,BHARTIARTL,5372,2024-08-22 05:46:00+00:00,2024-08-22 05:47:00+00:00,2024-08-22,2024-08-22,1496.05,1495.9,0.010026,False,intraday
